"idCaptura";"CPUPercent";"CPUFreq";"RAMTotal";"RAMDisponivel";"RAMPercentual";"DISKTotal";"DISKDisponivel";"DISKPercentual";"REDERecebida";"REDEEnviada";"PROCESSODesativado";"PROCESSOAtivos";"PROCESSOTotal";"dtHora"
1143;9.5;2419.0;16889782272.0;6967173120.0;58.7;61.2;92942020608.0;61.2;384646;181339;7;243;250;"2025-03-31 14:26:57"
1144;10.6;2419.0;16889782272.0;6967091200.0;58.7;61.2;92942086144.0;61.2;384657;181339;7;243;250;"2025-03-31 14:26:58"
1145;10.7;2419.0;16889782272.0;6979776512.0;58.7;61.2;92942086144.0;61.2;384678;181345;7;243;250;"2025-03-31 14:27:00"
1146;20.2;2419.0;16889782272.0;6972452864.0;58.7;61.2;92942086144.0;61.2;384699;181345;7;243;250;"2025-03-31 14:27:02"
1147;13.4;2419.0;16889782272.0;6974308352.0;58.7;61.2;92942086144.0;61.2;384716;181347;7;243;250;"2025-03-31 14:27:04"
1148;13.5;2419.0;16889782272.0;6973444096.0;58.7;61.2;92942086144.0;61.2;384741;181350;7;243;250;"2025-03-31 14:27:06"
1149;13.8;2419.0;16889782272.0;6979006464.0;58.7;61.2;92942086144.0;61.2;384768;181355;7;242;249;"2025-03-31 14:27:07"
1150;15.3;2419.0;16889782272.0;6977552384.0;58.7;61.2;92942086144.0;61.2;384794;181362;7;242;249;"2025-03-31 14:27:09"
1151;10.8;2419.0;16889782272.0;6973267968.0;58.7;61.2;92942086144.0;61.2;384814;181363;7;242;249;"2025-03-31 14:27:11"
1152;14.8;2419.0;16889782272.0;6967701504.0;58.7;61.2;92942082048.0;61.2;384843;181376;7;242;249;"2025-03-31 14:27:13"
1153;9.0;2419.0;16889782272.0;6958084096.0;58.8;61.2;92942082048.0;61.2;384864;181383;7;242;249;"2025-03-31 14:27:14"
1154;10.9;2419.0;16889782272.0;6964224000.0;58.8;61.2;92942082048.0;61.2;384877;181385;7;242;249;"2025-03-31 14:27:16"
1155;26.4;2419.0;16889782272.0;7054258176.0;58.2;61.2;92942082048.0;61.2;384899;181395;7;242;249;"2025-03-31 14:27:18"
1156;13.6;2419.0;16889782272.0;7059496960.0;58.2;61.2;92942082048.0;61.2;384916;181398;7;242;249;"2025-03-31 14:27:20"
1157;15.5;2419.0;16889782272.0;7051821056.0;58.2;61.2;92942082048.0;61.2;384953;181414;7;242;249;"2025-03-31 14:27:22"
1158;20.6;2419.0;16889782272.0;7040512000.0;58.3;61.2;92942082048.0;61.2;384971;181419;7;242;249;"2025-03-31 14:27:24"
1159;12.0;2419.0;16889782272.0;7034175488.0;58.4;61.2;92942082048.0;61.2;384985;181419;7;241;248;"2025-03-31 14:27:25"
1160;13.3;2419.0;16889782272.0;7017447424.0;58.5;61.2;92940967936.0;61.2;385037;181455;7;241;248;"2025-03-31 14:27:27"
1161;12.9;2419.0;16889782272.0;7011672064.0;58.5;61.2;92940902400.0;61.2;385141;181522;7;241;248;"2025-03-31 14:27:29"
1162;12.3;2419.0;16889782272.0;7011282944.0;58.5;61.2;92940902400.0;61.2;385153;181523;7;241;248;"2025-03-31 14:27:31"
1163;13.2;2419.0;16889782272.0;7018172416.0;58.4;61.2;92940902400.0;61.2;385168;181524;7;241;248;"2025-03-31 14:27:33"
1164;13.2;2419.0;16889782272.0;7020523520.0;58.4;61.2;92940902400.0;61.2;385190;181526;7;241;248;"2025-03-31 14:27:35"
1165;13.7;2419.0;16889782272.0;7036272640.0;58.3;61.2;92940902400.0;61.2;385210;181529;7;241;248;"2025-03-31 14:27:36"
1166;10.3;2419.0;16889782272.0;7037964288.0;58.3;61.2;92940902400.0;61.2;385226;181533;7;241;248;"2025-03-31 14:27:38"
1167;18.2;2419.0;16889782272.0;7031529472.0;58.4;61.2;92940902400.0;61.2;385249;181544;7;241;248;"2025-03-31 14:27:40"
1168;12.6;2419.0;16889782272.0;7033729024.0;58.4;61.2;92940902400.0;61.2;385265;181545;7;241;248;"2025-03-31 14:27:42"
1169;10.2;2419.0;16889782272.0;7040135168.0;58.3;61.2;92940902400.0;61.2;385279;181545;7;241;248;"2025-03-31 14:27:44"
1170;14.5;2419.0;16889782272.0;7028068352.0;58.4;61.2;92938805248.0;61.2;385294;181548;7;242;249;"2025-03-31 14:27:46"
1171;22.2;2419.0;16889782272.0;7013961728.0;58.5;61.2;92938805248.0;61.2;385309;181550;7;242;249;"2025-03-31 14:27:48"
1172;30.8;2419.0;16889782272.0;6973251584.0;58.7;61.2;92938797056.0;61.2;385322;181553;7;242;249;"2025-03-31 14:27:49"
1173;16.5;2419.0;16889782272.0;6976995328.0;58.7;61.2;92938797056.0;61.2;385349;181565;7;242;249;"2025-03-31 14:27:51"
1174;13.8;2419.0;16889782272.0;6987538432.0;58.6;61.2;92938797056.0;61.2;385382;181575;7;242;249;"2025-03-31 14:27:53"
1175;8.6;2419.0;16889782272.0;7000567808.0;58.6;61.2;92938797056.0;61.2;385389;181575;7;241;248;"2025-03-31 14:27:55"
1176;13.3;2419.0;16889782272.0;7002357760.0;58.5;61.2;92938797056.0;61.2;385404;181578;7;241;248;"2025-03-31 14:27:57"
1177;20.1;2419.0;16889782272.0;7008382976.0;58.5;61.2;92938862592.0;61.2;385417;181579;7;241;248;"2025-03-31 14:27:59"
1178;20.4;2419.0;16889782272.0;7013310464.0;58.5;61.2;92938862592.0;61.2;385437;181579;7;241;248;"2025-03-31 14:28:00"
1179;12.7;2419.0;16889782272.0;7008038912.0;58.5;61.2;92938862592.0;61.2;385469;181582;7;241;248;"2025-03-31 14:28:02"
1180;12.7;2419.0;16889782272.0;7013699584.0;58.5;61.2;92938862592.0;61.2;385495;181585;7;241;248;"2025-03-31 14:28:04"
1181;11.8;2419.0;16889782272.0;7015133184.0;58.5;61.2;92938862592.0;61.2;385515;181586;7;241;254;"2025-03-31 14:28:06"
1182;22.9;2419.0;16889782272.0;7007911936.0;58.5;61.2;92938862592.0;61.2;385545;181600;7;241;248;"2025-03-31 14:28:08"
1183;16.7;2419.0;16889782272.0;7008468992.0;58.5;61.2;92938862592.0;61.2;385566;181607;7;241;248;"2025-03-31 14:28:09"
1184;22.8;2419.0;16889782272.0;7014395904.0;58.5;61.2;92938858496.0;61.2;385583;181612;7;241;248;"2025-03-31 14:28:11"
1185;10.9;2419.0;16889782272.0;7007842304.0;58.5;61.2;92938858496.0;61.2;385603;181619;7;241;248;"2025-03-31 14:28:13"
1186;13.5;2419.0;16889782272.0;7010304000.0;58.5;61.2;92938858496.0;61.2;385617;181620;7;241;248;"2025-03-31 14:28:15"
1187;15.8;2419.0;16889782272.0;7002865664.0;58.5;61.2;92938858496.0;61.2;385639;181626;7;241;248;"2025-03-31 14:28:17"
1188;12.0;2419.0;16889782272.0;7005229056.0;58.5;61.2;92938858496.0;61.2;385654;181630;7;241;248;"2025-03-31 14:28:18"
1189;10.6;2419.0;16889782272.0;7005130752.0;58.5;61.2;92938842112.0;61.2;385674;181633;7;241;249;"2025-03-31 14:28:20"
1190;11.1;2419.0;16889782272.0;7002042368.0;58.5;61.2;92938838016.0;61.2;385696;181637;7;242;249;"2025-03-31 14:28:22"
1191;14.8;2419.0;16889782272.0;6998573056.0;58.6;61.2;92938838016.0;61.2;385726;181643;7;242;249;"2025-03-31 14:28:24"
1192;11.5;2419.0;16889782272.0;7010603008.0;58.5;61.2;92938838016.0;61.2;385758;181645;7;241;248;"2025-03-31 14:28:25"
1193;14.4;2419.0;16889782272.0;6992920576.0;58.6;61.2;92938838016.0;61.2;385891;181729;7;241;248;"2025-03-31 14:28:27"
1194;10.4;2419.0;16889782272.0;6994460672.0;58.6;61.2;92938838016.0;61.2;385919;181733;7;241;248;"2025-03-31 14:28:29"
1195;8.3;2419.0;16889782272.0;6996905984.0;58.6;61.2;92938838016.0;61.2;385942;181736;7;241;248;"2025-03-31 14:28:31"
1196;8.6;2419.0;16889782272.0;6995935232.0;58.6;61.2;92938838016.0;61.2;385960;181739;7;241;248;"2025-03-31 14:28:32"
1197;8.2;2419.0;16889782272.0;7003553792.0;58.5;61.2;92938838016.0;61.2;385978;181739;7;241;248;"2025-03-31 14:28:34"
1198;8.4;2419.0;16889782272.0;7003357184.0;58.5;61.2;92938838016.0;61.2;385999;181741;7;241;248;"2025-03-31 14:28:36"
1199;11.6;2419.0;16889782272.0;7008722944.0;58.5;61.2;92938838016.0;61.2;386017;181745;7;241;248;"2025-03-31 14:28:38"
1200;12.1;2419.0;16889782272.0;6996201472.0;58.6;61.2;92938833920.0;61.2;386029;181748;7;241;248;"2025-03-31 14:28:40"
1201;21.0;2419.0;16889782272.0;6988922880.0;58.6;61.2;92938833920.0;61.2;386054;181755;7;241;248;"2025-03-31 14:28:41"
1202;11.1;2419.0;16889782272.0;6991200256.0;58.6;61.2;92938833920.0;61.2;386068;181756;7;241;248;"2025-03-31 14:28:43"
1203;12.5;2419.0;16889782272.0;6992662528.0;58.6;61.2;92938833920.0;61.2;386086;181756;7;241;248;"2025-03-31 14:28:45"
1204;12.5;2419.0;16889782272.0;6999506944.0;58.6;61.2;92938833920.0;61.2;386110;181756;7;241;248;"2025-03-31 14:28:47"
1205;16.0;2419.0;16889782272.0;7004725248.0;58.5;61.2;92938833920.0;61.2;386132;181761;7;241;248;"2025-03-31 14:28:49"
1206;9.5;2419.0;16889782272.0;7010435072.0;58.5;61.2;92938833920.0;61.2;386148;181762;7;241;248;"2025-03-31 14:28:50"
1207;12.6;2419.0;16889782272.0;7009169408.0;58.5;61.2;92938833920.0;61.2;386173;181767;7;241;248;"2025-03-31 14:28:52"
1208;11.9;2419.0;16889782272.0;7004684288.0;58.5;61.2;92938833920.0;61.2;386207;181779;7;241;248;"2025-03-31 14:28:54"
1209;14.6;2419.0;16889782272.0;7001485312.0;58.5;61.2;92938768384.0;61.2;386248;181791;7;241;248;"2025-03-31 14:28:56"
1210;13.6;2419.0;16889782272.0;6999502848.0;58.6;61.2;92938768384.0;61.2;386264;181798;7;241;248;"2025-03-31 14:28:58"
1211;11.7;2419.0;16889782272.0;7001309184.0;58.5;61.2;92938768384.0;61.2;386277;181798;7;241;248;"2025-03-31 14:28:59"
1212;18.9;2419.0;16889782272.0;6998036480.0;58.6;61.2;92938768384.0;61.2;386301;181808;7;241;248;"2025-03-31 14:29:01"
1213;22.4;2419.0;16889782272.0;7000547328.0;58.6;61.2;92938768384.0;61.2;386363;181817;7;241;248;"2025-03-31 14:29:03"
1214;19.8;2419.0;16889782272.0;7001587712.0;58.5;61.2;92938768384.0;61.2;386392;181823;7;241;248;"2025-03-31 14:29:05"
1215;19.5;2419.0;16889782272.0;6985809920.0;58.6;61.2;92938768384.0;61.2;386417;181824;7;242;249;"2025-03-31 14:29:07"
1216;12.7;2419.0;16889782272.0;6995386368.0;58.6;61.2;92938768384.0;61.2;386452;181839;7;242;250;"2025-03-31 14:29:08"
1217;18.2;2419.0;16889782272.0;6964203520.0;58.8;61.2;92938764288.0;61.2;386509;181865;7;243;250;"2025-03-31 14:29:10"
1218;9.2;2419.0;16889782272.0;6956953600.0;58.8;61.2;92938764288.0;61.2;386547;181881;7;243;250;"2025-03-31 14:29:12"
1219;14.1;2419.0;16889782272.0;6957871104.0;58.8;61.2;92938842112.0;61.2;386567;181886;7;243;250;"2025-03-31 14:29:14"
1220;23.6;2419.0;16889782272.0;6960250880.0;58.8;61.2;92938842112.0;61.2;386593;181894;7;243;250;"2025-03-31 14:29:16"
1221;17.8;2419.0;16889782272.0;6962089984.0;58.8;61.2;92938846208.0;61.2;386646;181902;7;243;250;"2025-03-31 14:29:18"
1222;13.4;2419.0;16889782272.0;6964338688.0;58.8;61.2;92938846208.0;61.2;386665;181904;7;243;250;"2025-03-31 14:29:19"
1223;14.0;2419.0;16889782272.0;6959902720.0;58.8;61.2;92938846208.0;61.2;386696;181913;7;243;250;"2025-03-31 14:29:21"
1224;12.2;2419.0;16889782272.0;6959411200.0;58.8;61.2;92938846208.0;61.2;386722;181920;7;243;250;"2025-03-31 14:29:23"
1225;13.2;2419.0;16889782272.0;6966677504.0;58.8;61.2;92938911744.0;61.2;386735;181920;7;243;250;"2025-03-31 14:29:25"
1226;12.9;2419.0;16889782272.0;6960046080.0;58.8;61.2;92938911744.0;61.2;386756;181926;7;243;250;"2025-03-31 14:29:26"
1227;16.5;2419.0;16889782272.0;6961254400.0;58.8;61.2;92938911744.0;61.2;386810;181961;7;243;250;"2025-03-31 14:29:28"
1228;17.7;2419.0;16889782272.0;6960861184.0;58.8;61.2;92938911744.0;61.2;386830;181963;7;243;250;"2025-03-31 14:29:30"
1229;23.0;1209.0;16889782272.0;6957219840.0;58.8;61.2;92938911744.0;61.2;386851;181968;7;243;250;"2025-03-31 14:29:32"
1230;16.0;2419.0;16889782272.0;6962827264.0;58.8;61.2;92938911744.0;61.2;386864;181971;7;243;250;"2025-03-31 14:29:34"
1231;18.0;2419.0;16889782272.0;6962008064.0;58.8;61.2;92938911744.0;61.2;386890;181978;7;243;250;"2025-03-31 14:29:36"
1232;16.0;2419.0;16889782272.0;6959284224.0;58.8;61.2;92938911744.0;61.2;386911;181985;7;243;250;"2025-03-31 14:29:37"
1233;11.2;2419.0;16889782272.0;6967472128.0;58.7;61.2;92938911744.0;61.2;386925;181987;7;243;250;"2025-03-31 14:29:39"
1234;16.5;2419.0;16889782272.0;6966132736.0;58.8;61.2;92938846208.0;61.2;386948;181987;7;243;250;"2025-03-31 14:29:41"
1235;19.1;2419.0;16889782272.0;6962384896.0;58.8;61.2;92938846208.0;61.2;386978;181992;7;243;250;"2025-03-31 14:29:43"
1236;24.4;2419.0;16889782272.0;6969171968.0;58.7;61.2;92938846208.0;61.2;386994;181993;7;243;250;"2025-03-31 14:29:45"
1237;16.0;2419.0;16889782272.0;6965940224.0;58.8;61.2;92938846208.0;61.2;387012;181993;7;243;250;"2025-03-31 14:29:47"
1238;15.3;2419.0;16889782272.0;6963478528.0;58.8;61.2;92938846208.0;61.2;387024;181993;7;243;250;"2025-03-31 14:29:48"
1239;15.0;2419.0;16889782272.0;6962999296.0;58.8;61.2;92938846208.0;61.2;387046;181994;7;243;251;"2025-03-31 14:29:50"
1240;23.3;2419.0;16889782272.0;6698962944.0;60.3;61.2;92938649600.0;61.2;387139;182060;7;244;251;"2025-03-31 14:29:52"
1241;19.7;2419.0;16889782272.0;6697009152.0;60.3;61.2;92938649600.0;61.2;387226;182103;7;244;251;"2025-03-31 14:29:54"
1242;15.7;2419.0;16889782272.0;6689492992.0;60.4;61.2;92938653696.0;61.2;387260;182114;7;244;251;"2025-03-31 14:29:56"
1243;18.3;2419.0;16889782272.0;6680014848.0;60.4;61.2;92938653696.0;61.2;387294;182129;7;244;251;"2025-03-31 14:29:58"
1244;18.9;2419.0;16889782272.0;6697275392.0;60.3;61.2;92938653696.0;61.2;387312;182129;7;244;252;"2025-03-31 14:30:00"
1245;13.8;2419.0;16889782272.0;6763560960.0;60.0;61.2;92938649600.0;61.2;387333;182130;7;244;251;"2025-03-31 14:30:01"
1246;12.5;2419.0;16889782272.0;6766514176.0;59.9;61.2;92938649600.0;61.2;387349;182131;7;244;251;"2025-03-31 14:30:03"
1247;13.1;2419.0;16889782272.0;6766284800.0;59.9;61.2;92938649600.0;61.2;387370;182138;7;244;251;"2025-03-31 14:30:05"
1248;9.7;2419.0;16889782272.0;6770188288.0;59.9;61.2;92938645504.0;61.2;387415;182161;7;244;251;"2025-03-31 14:30:07"
1249;18.5;2419.0;16889782272.0;6772420608.0;59.9;61.2;92938645504.0;61.2;387437;182169;7;244;250;"2025-03-31 14:30:09"
1250;13.1;2419.0;16889782272.0;6783717376.0;59.8;61.2;92938711040.0;61.2;387469;182179;7;243;250;"2025-03-31 14:30:11"
1251;14.4;2419.0;16889782272.0;6833995776.0;59.5;61.2;92938711040.0;61.2;387484;182183;7;243;250;"2025-03-31 14:30:12"
1252;18.5;2419.0;16889782272.0;6839996416.0;59.5;61.2;92938711040.0;61.2;387507;182188;7;243;250;"2025-03-31 14:30:14"
1253;16.7;2419.0;16889782272.0;6837047296.0;59.5;61.2;92938711040.0;61.2;387528;182191;7;243;250;"2025-03-31 14:30:16"
1254;14.3;2419.0;16889782272.0;6857363456.0;59.4;61.2;92938711040.0;61.2;387546;182194;7;243;250;"2025-03-31 14:30:18"
1255;15.9;2419.0;16889782272.0;6856421376.0;59.4;61.2;92938711040.0;61.2;387557;182194;7;243;250;"2025-03-31 14:30:20"
1256;20.9;2419.0;16889782272.0;6852689920.0;59.4;61.2;92938711040.0;61.2;387578;182200;7;243;250;"2025-03-31 14:30:21"
1257;15.3;2419.0;16889782272.0;6854385664.0;59.4;61.2;92938711040.0;61.2;387602;182202;7;243;250;"2025-03-31 14:30:23"
1258;14.4;2419.0;16889782272.0;6859964416.0;59.4;61.2;92938711040.0;61.2;387623;182206;7;243;250;"2025-03-31 14:30:25"
1259;19.9;2419.0;16889782272.0;6859157504.0;59.4;61.2;92938711040.0;61.2;387638;182207;7;243;250;"2025-03-31 14:30:27"
1260;13.8;2419.0;16889782272.0;6852153344.0;59.4;61.2;92938645504.0;61.2;387811;182317;7;243;250;"2025-03-31 14:30:29"
1261;13.0;2419.0;16889782272.0;6859165696.0;59.4;61.2;92938645504.0;61.2;387829;182324;7;243;250;"2025-03-31 14:30:31"
1262;18.7;2419.0;16889782272.0;6858485760.0;59.4;61.2;92938645504.0;61.2;387838;182324;7;243;250;"2025-03-31 14:30:32"
1263;10.8;2419.0;16889782272.0;6857453568.0;59.4;61.2;92938579968.0;61.2;387852;182325;7;243;249;"2025-03-31 14:30:34"
1264;21.4;2419.0;16889782272.0;6885408768.0;59.2;61.2;92938579968.0;61.2;387866;182330;7;242;249;"2025-03-31 14:30:36"
1265;20.8;2419.0;16889782272.0;6887182336.0;59.2;61.2;92938579968.0;61.2;387892;182334;7;242;249;"2025-03-31 14:30:38"
1266;25.5;2419.0;16889782272.0;6887710720.0;59.2;61.2;92938579968.0;61.2;387917;182337;7;242;249;"2025-03-31 14:30:40"
1267;10.1;2419.0;16889782272.0;6889476096.0;59.2;61.2;92938579968.0;61.2;387934;182339;7;242;249;"2025-03-31 14:30:41"
1268;10.2;2419.0;16889782272.0;6889340928.0;59.2;61.2;92938579968.0;61.2;387956;182342;7;242;249;"2025-03-31 14:30:43"
1269;13.2;2419.0;16889782272.0;6895075328.0;59.2;61.2;92938579968.0;61.2;387972;182345;7;242;249;"2025-03-31 14:30:45"
1270;13.6;2419.0;16889782272.0;6895017984.0;59.2;61.2;92938579968.0;61.2;387984;182345;7;242;249;"2025-03-31 14:30:47"
1271;13.1;2419.0;16889782272.0;6901940224.0;59.1;61.2;92938579968.0;61.2;388002;182347;7;242;249;"2025-03-31 14:30:49"
1272;12.3;2419.0;16889782272.0;6870970368.0;59.3;61.2;92938579968.0;61.2;388028;182348;7;242;249;"2025-03-31 14:30:51"
1273;22.2;2419.0;16889782272.0;6823931904.0;59.6;61.2;92938579968.0;61.2;388056;182349;7;242;249;"2025-03-31 14:30:52"
1274;23.3;2419.0;16889782272.0;6804934656.0;59.7;61.2;92938575872.0;61.2;388080;182352;7;242;249;"2025-03-31 14:30:54"
1275;19.5;2419.0;16889782272.0;6813208576.0;59.7;61.2;92938510336.0;61.2;388112;182357;7;242;249;"2025-03-31 14:30:56"
1276;16.5;2419.0;16889782272.0;6804758528.0;59.7;61.2;92938543104.0;61.2;388174;182384;7;242;249;"2025-03-31 14:30:58"
1277;21.1;2419.0;16889782272.0;6799024128.0;59.7;61.2;92938543104.0;61.2;388200;182391;7;242;250;"2025-03-31 14:31:00"
1278;14.3;2419.0;16889782272.0;6804398080.0;59.7;61.2;92938534912.0;61.2;388220;182395;8;243;251;"2025-03-31 14:31:02"
1279;15.7;2419.0;16889782272.0;6804938752.0;59.7;61.2;92937461760.0;61.2;388246;182396;8;243;251;"2025-03-31 14:31:03"
1280;13.5;2419.0;16889782272.0;6809964544.0;59.7;61.2;92937420800.0;61.2;388267;182396;8;243;251;"2025-03-31 14:31:05"
1281;11.6;2419.0;16889782272.0;6808326144.0;59.7;61.2;92937420800.0;61.2;388301;182400;8;243;251;"2025-03-31 14:31:07"
1282;11.0;2419.0;16889782272.0;6807961600.0;59.7;61.2;92937355264.0;61.2;388327;182400;8;243;251;"2025-03-31 14:31:09"
1283;12.3;2419.0;16889782272.0;6810959872.0;59.7;61.2;92937388032.0;61.2;388371;182411;8;243;251;"2025-03-31 14:31:11"
1284;10.7;2419.0;16889782272.0;6815858688.0;59.6;61.2;92937388032.0;61.2;388395;182414;8;243;251;"2025-03-31 14:31:12"
1285;8.4;2419.0;16889782272.0;6819053568.0;59.6;61.2;92937388032.0;61.2;388418;182417;8;243;251;"2025-03-31 14:31:14"
1286;8.0;2419.0;16889782272.0;6833041408.0;59.5;61.2;92937388032.0;61.2;388433;182419;8;243;251;"2025-03-31 14:31:16"
1287;11.1;2419.0;16889782272.0;6833393664.0;59.5;61.2;92937388032.0;61.2;388460;182423;8;243;251;"2025-03-31 14:31:18"
1288;9.1;2419.0;16889782272.0;6832246784.0;59.5;61.2;92937388032.0;61.2;388482;182423;8;243;251;"2025-03-31 14:31:19"
1289;10.3;2419.0;16889782272.0;6836842496.0;59.5;61.2;92937388032.0;61.2;388495;182426;8;243;251;"2025-03-31 14:31:21"
1290;10.2;2419.0;16889782272.0;6833618944.0;59.5;61.2;92937388032.0;61.2;388513;182428;8;243;251;"2025-03-31 14:31:23"
1291;11.1;2419.0;16889782272.0;6833913856.0;59.5;61.2;92937388032.0;61.2;388531;182428;8;243;251;"2025-03-31 14:31:25"
1292;13.9;2419.0;16889782272.0;6839037952.0;59.5;61.2;92937388032.0;61.2;388551;182431;8;243;251;"2025-03-31 14:31:26"
1293;17.4;2419.0;16889782272.0;6841389056.0;59.5;61.2;92937322496.0;61.2;388599;182461;8;243;251;"2025-03-31 14:31:28"
1294;12.2;2419.0;16889782272.0;6838910976.0;59.5;61.2;92937322496.0;61.2;388616;182461;8;243;251;"2025-03-31 14:31:30"
1295;10.5;2419.0;16889782272.0;6838984704.0;59.5;61.2;92937322496.0;61.2;388629;182463;8;243;251;"2025-03-31 14:31:32"
1296;10.4;2419.0;16889782272.0;6838722560.0;59.5;61.2;92937322496.0;61.2;388644;182463;8;243;251;"2025-03-31 14:31:34"
1297;9.2;2419.0;16889782272.0;6841286656.0;59.5;61.2;92937322496.0;61.2;388659;182464;8;242;250;"2025-03-31 14:31:35"
1298;9.6;2419.0;16889782272.0;6839955456.0;59.5;61.2;92937256960.0;61.2;388674;182467;8;242;250;"2025-03-31 14:31:37"
1299;9.4;2419.0;16889782272.0;6838095872.0;59.5;61.2;92937256960.0;61.2;388691;182471;8;242;250;"2025-03-31 14:31:39"
1300;11.2;2419.0;16889782272.0;6838292480.0;59.5;61.2;92937256960.0;61.2;388706;182471;8;242;250;"2025-03-31 14:31:41"
1301;14.7;2419.0;16889782272.0;6841544704.0;59.5;61.2;92937256960.0;61.2;388726;182475;8;242;250;"2025-03-31 14:31:42"
1302;15.2;2419.0;16889782272.0;6839394304.0;59.5;61.2;92937256960.0;61.2;388746;182478;8;242;250;"2025-03-31 14:31:44"
1303;9.7;2419.0;16889782272.0;6839812096.0;59.5;61.2;92937256960.0;61.2;388772;182481;8;242;250;"2025-03-31 14:31:46"
1304;11.1;2419.0;16889782272.0;6838685696.0;59.5;61.2;92937256960.0;61.2;388786;182481;8;242;250;"2025-03-31 14:31:48"
1305;12.1;2419.0;16889782272.0;6842515456.0;59.5;61.2;92937256960.0;61.2;388801;182481;8;242;250;"2025-03-31 14:31:50"
1306;7.8;2419.0;16889782272.0;6839988224.0;59.5;61.2;92937256960.0;61.2;388834;182493;8;242;250;"2025-03-31 14:31:51"
1307;9.6;2419.0;16889782272.0;6839078912.0;59.5;61.2;92937256960.0;61.2;388852;182495;8;242;250;"2025-03-31 14:31:53"
1308;8.6;2419.0;16889782272.0;6838513664.0;59.5;61.2;92937256960.0;61.2;388876;182498;8;242;250;"2025-03-31 14:31:55"
1309;10.2;2419.0;16889782272.0;6839570432.0;59.5;61.2;92937256960.0;61.2;388896;182501;8;242;250;"2025-03-31 14:31:57"
1310;10.2;2419.0;16889782272.0;6837665792.0;59.5;61.2;92937256960.0;61.2;388949;182513;8;242;250;"2025-03-31 14:31:58"
1311;12.9;2419.0;16889782272.0;6837682176.0;59.5;61.2;92937256960.0;61.2;388972;182513;8;242;250;"2025-03-31 14:32:00"
1312;10.0;2419.0;16889782272.0;6821441536.0;59.6;61.2;92937256960.0;61.2;388982;182513;7;241;248;"2025-03-31 14:32:02"
1313;14.2;2419.0;16889782272.0;6822260736.0;59.6;61.2;92937256960.0;61.2;388999;182518;7;241;248;"2025-03-31 14:32:04"
1314;10.6;2419.0;16889782272.0;6822912000.0;59.6;61.2;92937256960.0;61.2;389011;182519;7;241;248;"2025-03-31 14:32:06"
1315;13.6;2419.0;16889782272.0;6817521664.0;59.6;61.2;92937252864.0;61.2;389036;182522;7;241;248;"2025-03-31 14:32:07"
1316;12.7;2419.0;16889782272.0;6815813632.0;59.6;61.2;92937252864.0;61.2;389059;182531;7;241;248;"2025-03-31 14:32:09"
1317;14.5;2419.0;16889782272.0;6816980992.0;59.6;61.2;92937252864.0;61.2;389087;182544;7;241;248;"2025-03-31 14:32:11"
1318;13.2;2419.0;16889782272.0;6828777472.0;59.6;61.2;92937252864.0;61.2;389107;182550;7;241;248;"2025-03-31 14:32:13"
1319;12.8;2419.0;16889782272.0;6820220928.0;59.6;61.2;92937187328.0;61.2;389122;182550;7;241;248;"2025-03-31 14:32:15"
1320;10.1;2419.0;16889782272.0;6813065216.0;59.7;61.2;92937187328.0;61.2;389150;182555;7;241;248;"2025-03-31 14:32:16"
1321;13.1;2419.0;16889782272.0;6866960384.0;59.3;61.2;92937187328.0;61.2;389170;182560;7;241;248;"2025-03-31 14:32:18"
1322;19.1;2419.0;16889782272.0;6951297024.0;58.8;61.2;92937187328.0;61.2;389191;182564;7;241;248;"2025-03-31 14:32:20"
1323;11.0;2419.0;16889782272.0;6956781568.0;58.8;61.2;92937187328.0;61.2;389218;182566;7;241;248;"2025-03-31 14:32:22"
1324;14.3;2419.0;16889782272.0;6939312128.0;58.9;61.2;92937187328.0;61.2;389255;182572;7;241;248;"2025-03-31 14:32:24"
1325;13.9;2419.0;16889782272.0;6938808320.0;58.9;61.2;92937187328.0;61.2;389277;182573;7;241;248;"2025-03-31 14:32:25"
1326;11.2;2419.0;16889782272.0;6937903104.0;58.9;61.2;92937187328.0;61.2;389334;182605;7;241;248;"2025-03-31 14:32:27"
1327;15.6;2419.0;16889782272.0;6941143040.0;58.9;61.2;92937252864.0;61.2;389387;182618;7;241;248;"2025-03-31 14:32:29"
1328;12.0;1209.0;16889782272.0;6942257152.0;58.9;61.2;92937252864.0;61.2;389413;182618;7;241;248;"2025-03-31 14:32:31"
1329;18.1;2419.0;16889782272.0;6946787328.0;58.9;61.2;92937252864.0;61.2;389427;182618;7;241;248;"2025-03-31 14:32:32"
1330;16.8;2419.0;16889782272.0;6945599488.0;58.9;61.2;92937252864.0;61.2;389446;182620;7;241;248;"2025-03-31 14:32:34"
1331;16.3;2419.0;16889782272.0;6944043008.0;58.9;61.2;92937252864.0;61.2;389468;182626;7;241;248;"2025-03-31 14:32:36"
1332;14.6;2419.0;16889782272.0;6940811264.0;58.9;61.2;92937252864.0;61.2;389497;182632;7;241;248;"2025-03-31 14:32:38"
1333;11.1;2419.0;16889782272.0;6940069888.0;58.9;61.2;92937252864.0;61.2;389519;182633;7;241;248;"2025-03-31 14:32:40"
1334;10.8;2419.0;16889782272.0;6942072832.0;58.9;61.2;92937252864.0;61.2;389539;182634;7;241;248;"2025-03-31 14:32:41"
